EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
666.675,323.65808,2,1959.5792859007772,504,443.5034840106964,133054,0.0,2.7202845,0.9268280789256096,0.010353157,0.0603241,0.0603241
688.375,335.13806,1,2032.0314034869753,505,446.90804839134216,134054,0.0,2.6964104,-0.09342098236083984,0.01115899,0.04448683,0.04448683
700.05,338.4397,1,2074.700930252749,506,450.30922651290894,135054,0.0,2.6993623,0.016388118267059326,0.008892467,0.03564921,0.03564921
700.05,333.882,1,2084.7036139668016,507,453.73422169685364,136054,0.0,2.6841216,0.929465763270855,0.010017564,0.05408711,0.05408711
699.225,332.53058,1,2086.098654118076,508,457.1523063182831,136519,0.0,2.7488492,0.9583252109587193,0.009860648,0.065016314,0.065016314
699.225,330.90976,1,2095.031797494734,509,460.88118171691895,137519,0.0,2.7188506,0.17047429084777832,0.009940356,0.044626668,0.044626668
703.475,332.7903,1,2116.14109366778,510,464.3155345916748,138277,0.0,2.648121,0.9041494801640511,0.010655738,0.047998603,0.047998603
705.925,333.8685,1,2133.439584956455,511,467.6894516944885,139277,0.0,2.6309705,0.9191442653536797,0.010361753,0.07840311,0.07840311
705.8,336.96753,2,2153.5565846626005,513,471.07537484169006,140729,0.0,2.6430779,0.772223025560379,0.008403735,0.038252108,0.038252108
694.55,333.19342,3,2139.36440175166,516,474.44788694381714,142609,0.0,2.7015374,0.7967018336057663,0.010176951,0.04622808,0.04622808
695.675,334.24478,2,2150.2328693315203,518,478.1531026363373,143474,0.0,2.6477358,0.9617703445255756,0.010012001,0.048833624,0.048833624
